Timestamp,User,Action,File_Involved,Network_IP,Process_Name,Registry_Modified,Persistence_Technique,Log_Cleared,Timestomped,Encoded_Payload,Encrypted_Channel,Uses_Anti_Forensics
4/12/2025 4:54,user2,InjectProcess,config.sys,192.168.1.10,svchost.exe,1,ScheduledTask,0,0,0,0,1
4/15/2025 23:56,admin,InjectProcess,script.ps1,172.16.0.1,malware.exe,1,RegistryRunKey,0,0,0,0,1
4/13/2025 22:11,admin,ObfuscateCode,config.sys,172.16.0.1,cmd.exe,0,None,0,0,1,0,1
4/14/2025 7:38,SYSTEM,ClearLogs,log.txt,8.8.8.8,malware.exe,0,ScheduledTask,1,0,0,0,1
4/14/2025 10:35,admin,FileAccess,log.txt,192.168.1.10,cmd.exe,0,None,0,0,0,0,0
4/14/2025 21:38,SYSTEM,TimestampChange,log.txt,None,svchost.exe,1,None,0,1,0,0,1
4/13/2025 17:31,admin,Logoff,log.txt,None,svchost.exe,0,ScheduledTask,0,0,0,0,0
4/14/2025 13:24,user2,FileAccess,None,None,powershell.exe,0,ScheduledTask,0,0,0,0,0
4/12/2025 11:53,user2,Logoff,data.db,172.16.0.1,explorer.exe,0,RegistryRunKey,0,0,0,0,0
4/13/2025 1:54,user1,ClearLogs,config.sys,None,malware.exe,1,ScheduledTask,1,0,0,0,1
4/13/2025 13:09,admin,Logoff,data.db,8.8.8.8,malware.exe,1,RegistryRunKey,0,0,0,0,0
4/11/2025 18:36,admin,InjectProcess,script.ps1,192.168.1.10,svchost.exe,0,None,0,0,0,0,1
4/16/2025 12:31,attacker,AccountCreation,config.sys,8.8.8.8,svchost.exe,0,ScheduledTask,0,0,0,0,1
4/13/2025 0:09,user1,ExfiltrateData,script.ps1,172.16.0.1,explorer.exe,1,RegistryRunKey,0,0,0,0,1
4/14/2025 22:55,SYSTEM,AccountCreation,log.txt,10.0.0.5,svchost.exe,1,ServiceInstall,0,0,0,0,1
4/15/2025 4:23,admin,ExfiltrateData,data.db,None,explorer.exe,1,ScheduledTask,0,0,0,0,1
4/14/2025 16:06,admin,InjectProcess,None,192.168.1.10,explorer.exe,0,ScheduledTask,0,0,0,0,1
4/12/2025 23:25,SYSTEM,TimestampChange,data.db,10.0.0.5,svchost.exe,1,ServiceInstall,0,1,0,0,1
4/15/2025 5:30,SYSTEM,InjectProcess,log.txt,172.16.0.1,powershell.exe,0,RegistryRunKey,0,0,0,0,1
4/15/2025 11:30,user1,Logoff,log.txt,None,svchost.exe,1,ServiceInstall,0,0,0,0,0
4/12/2025 11:28,admin,TimestampChange,script.ps1,192.168.1.10,malware.exe,1,ScheduledTask,0,1,0,0,1
4/10/2025 5:37,user2,Logon,None,8.8.8.8,cmd.exe,1,None,0,0,0,0,0
4/13/2025 21:29,SYSTEM,ObfuscateCode,config.sys,172.16.0.1,malware.exe,1,ScheduledTask,0,0,1,0,1
4/13/2025 14:11,user2,InjectProcess,None,10.0.0.5,svchost.exe,0,ServiceInstall,0,0,0,0,1
4/12/2025 11:38,admin,InjectProcess,None,172.16.0.1,malware.exe,1,RegistryRunKey,0,0,0,0,1
4/14/2025 20:24,admin,Logoff,log.txt,10.0.0.5,cmd.exe,0,ScheduledTask,0,0,0,0,0
4/14/2025 8:44,user1,ExfiltrateData,script.ps1,None,explorer.exe,0,RegistryRunKey,0,0,0,1,1
4/14/2025 21:21,attacker,ClearLogs,config.sys,192.168.1.10,powershell.exe,0,RegistryRunKey,1,0,0,0,1
4/14/2025 7:05,SYSTEM,ObfuscateCode,config.sys,192.168.1.10,explorer.exe,1,ServiceInstall,0,0,1,0,1
4/13/2025 8:43,SYSTEM,Logoff,None,10.0.0.5,powershell.exe,1,RegistryRunKey,0,0,0,0,0
4/13/2025 1:59,SYSTEM,ClearLogs,data.db,10.0.0.5,malware.exe,1,ScheduledTask,1,0,0,0,1
4/15/2025 16:03,user1,Logon,script.ps1,10.0.0.5,svchost.exe,1,None,0,0,0,0,0
4/16/2025 8:20,user1,ClearLogs,log.txt,172.16.0.1,explorer.exe,1,ScheduledTask,1,0,0,0,1
4/14/2025 3:00,attacker,ObfuscateCode,data.db,None,cmd.exe,1,RegistryRunKey,0,0,1,0,1
4/15/2025 20:14,attacker,ObfuscateCode,script.ps1,192.168.1.10,explorer.exe,0,None,0,0,1,0,1
4/15/2025 12:34,user1,AccountCreation,config.sys,192.168.1.10,cmd.exe,1,ScheduledTask,0,0,0,0,1
4/12/2025 5:19,user1,FileDelete,data.db,172.16.0.1,explorer.exe,1,RegistryRunKey,0,0,0,0,1
4/10/2025 6:30,admin,ClearLogs,data.db,172.16.0.1,explorer.exe,1,ScheduledTask,1,0,0,0,1
4/14/2025 10:09,user2,FileAccess,script.ps1,10.0.0.5,explorer.exe,0,RegistryRunKey,0,0,0,0,0
4/10/2025 10:58,attacker,Logon,config.sys,8.8.8.8,malware.exe,0,ServiceInstall,0,0,0,0,0
4/11/2025 16:09,user2,ExfiltrateData,None,10.0.0.5,explorer.exe,1,RegistryRunKey,0,0,0,0,1
4/11/2025 17:03,admin,Logoff,None,8.8.8.8,cmd.exe,0,None,0,0,0,0,0
4/9/2025 16:18,attacker,FileAccess,config.sys,192.168.1.10,svchost.exe,0,ServiceInstall,0,0,0,0,0
4/9/2025 16:08,user2,FileDelete,log.txt,10.0.0.5,svchost.exe,1,ScheduledTask,0,0,0,0,1
4/15/2025 12:49,attacker,ObfuscateCode,log.txt,8.8.8.8,malware.exe,1,ScheduledTask,0,0,1,0,1
4/12/2025 11:11,SYSTEM,InjectProcess,log.txt,172.16.0.1,explorer.exe,1,None,0,0,0,0,1
4/12/2025 7:25,SYSTEM,Logoff,log.txt,192.168.1.10,explorer.exe,1,RegistryRunKey,0,0,0,0,0
4/12/2025 3:13,attacker,InjectProcess,log.txt,None,malware.exe,1,ScheduledTask,0,0,0,0,1
4/16/2025 7:25,user2,ObfuscateCode,None,172.16.0.1,malware.exe,1,ScheduledTask,0,0,1,0,1
4/12/2025 19:36,user2,ClearLogs,log.txt,192.168.1.10,cmd.exe,1,None,1,0,0,0,1
4/11/2025 1:51,attacker,Logon,None,172.16.0.1,malware.exe,0,ServiceInstall,0,0,0,0,0
4/13/2025 13:49,SYSTEM,ExfiltrateData,log.txt,10.0.0.5,svchost.exe,1,ServiceInstall,0,0,0,0,1
4/13/2025 9:50,user1,Logon,config.sys,None,malware.exe,0,ScheduledTask,0,0,0,0,0
4/10/2025 15:02,SYSTEM,Logoff,config.sys,172.16.0.1,powershell.exe,0,ServiceInstall,0,0,0,0,0
4/11/2025 13:42,SYSTEM,AccountCreation,config.sys,10.0.0.5,explorer.exe,1,ServiceInstall,0,0,0,0,1
4/12/2025 16:59,attacker,InjectProcess,None,None,malware.exe,1,None,0,0,0,0,1
4/12/2025 3:03,user1,Logoff,config.sys,8.8.8.8,explorer.exe,1,RegistryRunKey,0,0,0,0,0
4/10/2025 19:32,admin,Logon,None,None,powershell.exe,0,None,0,0,0,0,0
4/12/2025 16:22,user2,ExfiltrateData,log.txt,8.8.8.8,malware.exe,1,ServiceInstall,0,0,0,1,1
4/10/2025 23:19,user2,Logon,log.txt,None,malware.exe,1,ServiceInstall,0,0,0,0,0
4/12/2025 0:52,admin,TimestampChange,None,10.0.0.5,svchost.exe,0,RegistryRunKey,0,1,0,0,1
4/13/2025 19:51,admin,FileDelete,script.ps1,8.8.8.8,explorer.exe,0,RegistryRunKey,0,0,0,0,1
4/12/2025 13:06,SYSTEM,AccountCreation,script.ps1,172.16.0.1,explorer.exe,0,ScheduledTask,0,0,0,0,1
4/11/2025 21:53,user2,ExfiltrateData,None,172.16.0.1,powershell.exe,0,RegistryRunKey,0,0,0,0,1
4/15/2025 1:19,SYSTEM,FileAccess,data.db,192.168.1.10,powershell.exe,1,RegistryRunKey,0,0,0,0,0
4/11/2025 2:54,user1,Logoff,config.sys,172.16.0.1,powershell.exe,1,RegistryRunKey,0,0,0,0,0
4/11/2025 16:26,admin,Logon,log.txt,8.8.8.8,svchost.exe,1,ServiceInstall,0,0,0,0,0
4/10/2025 1:19,user2,FileDelete,None,None,malware.exe,0,ScheduledTask,0,0,0,0,1
4/12/2025 1:24,admin,Logon,data.db,192.168.1.10,svchost.exe,1,ServiceInstall,0,0,0,0,0
4/12/2025 22:21,user2,FileAccess,None,10.0.0.5,malware.exe,1,RegistryRunKey,0,0,0,0,0
4/12/2025 7:56,SYSTEM,TimestampChange,script.ps1,172.16.0.1,malware.exe,0,RegistryRunKey,0,1,0,0,1
4/15/2025 3:51,admin,Logoff,config.sys,None,powershell.exe,1,ServiceInstall,0,0,0,0,0
4/14/2025 16:33,user2,ExfiltrateData,script.ps1,192.168.1.10,cmd.exe,1,ScheduledTask,0,0,0,0,1
4/12/2025 9:08,admin,ObfuscateCode,None,192.168.1.10,powershell.exe,0,None,0,0,1,0,1
4/11/2025 19:28,user1,Logoff,config.sys,172.16.0.1,cmd.exe,1,ScheduledTask,0,0,0,0,0
4/11/2025 16:59,user2,FileDelete,None,172.16.0.1,explorer.exe,1,ScheduledTask,0,0,0,0,1
4/10/2025 5:25,admin,ObfuscateCode,script.ps1,8.8.8.8,svchost.exe,0,ScheduledTask,0,0,1,0,1
4/16/2025 1:11,attacker,Logoff,script.ps1,8.8.8.8,cmd.exe,1,ServiceInstall,0,0,0,0,0
4/9/2025 18:23,user2,FileDelete,data.db,10.0.0.5,svchost.exe,0,ServiceInstall,0,0,0,0,1
4/14/2025 1:41,admin,TimestampChange,config.sys,192.168.1.10,svchost.exe,1,RegistryRunKey,0,1,0,0,1
4/11/2025 1:47,user2,AccountCreation,None,172.16.0.1,cmd.exe,0,RegistryRunKey,0,0,0,0,1
4/12/2025 7:32,user2,TimestampChange,config.sys,10.0.0.5,malware.exe,0,None,0,1,0,0,1
4/11/2025 23:31,user2,FileAccess,log.txt,8.8.8.8,cmd.exe,1,None,0,0,0,0,0
4/11/2025 12:09,attacker,ClearLogs,script.ps1,8.8.8.8,cmd.exe,1,RegistryRunKey,1,0,0,0,1
4/11/2025 20:10,user1,ClearLogs,data.db,192.168.1.10,explorer.exe,1,None,1,0,0,0,1
4/13/2025 2:13,admin,TimestampChange,script.ps1,8.8.8.8,cmd.exe,0,ServiceInstall,0,1,0,0,1
4/13/2025 16:31,attacker,Logon,config.sys,None,svchost.exe,0,ServiceInstall,0,0,0,0,0
4/15/2025 20:20,SYSTEM,InjectProcess,log.txt,172.16.0.1,malware.exe,0,None,0,0,0,0,1
4/12/2025 6:11,user2,Logon,config.sys,172.16.0.1,powershell.exe,1,RegistryRunKey,0,0,0,0,0
4/14/2025 13:36,user1,Logon,data.db,172.16.0.1,cmd.exe,0,None,0,0,0,0,0
4/13/2025 6:34,admin,FileAccess,config.sys,8.8.8.8,malware.exe,0,None,0,0,0,0,0
4/13/2025 6:20,user2,TimestampChange,script.ps1,192.168.1.10,cmd.exe,1,RegistryRunKey,0,1,0,0,1
4/14/2025 22:13,SYSTEM,ClearLogs,log.txt,8.8.8.8,explorer.exe,0,ScheduledTask,1,0,0,0,1
4/11/2025 21:25,SYSTEM,ExfiltrateData,data.db,10.0.0.5,cmd.exe,1,ServiceInstall,0,0,0,1,1
4/13/2025 3:39,attacker,Logon,script.ps1,8.8.8.8,malware.exe,0,None,0,0,0,0,0
4/14/2025 14:03,attacker,Logoff,None,None,svchost.exe,1,None,0,0,0,0,0
4/12/2025 15:23,admin,AccountCreation,config.sys,172.16.0.1,powershell.exe,1,ServiceInstall,0,0,0,0,1
4/15/2025 22:04,SYSTEM,ClearLogs,log.txt,192.168.1.10,svchost.exe,1,ScheduledTask,1,0,0,0,1
4/14/2025 3:32,user1,FileDelete,log.txt,192.168.1.10,cmd.exe,1,None,0,0,0,0,1
4/16/2025 11:41,attacker,InjectProcess,data.db,None,cmd.exe,0,RegistryRunKey,0,0,0,0,1
4/11/2025 12:22,user2,ObfuscateCode,log.txt,8.8.8.8,malware.exe,0,None,0,0,1,0,1
4/15/2025 0:02,user1,Logon,log.txt,8.8.8.8,powershell.exe,0,ServiceInstall,0,0,0,0,0
4/16/2025 10:40,SYSTEM,TimestampChange,None,10.0.0.5,svchost.exe,1,None,0,1,0,0,1
4/11/2025 20:20,user2,TimestampChange,None,10.0.0.5,svchost.exe,0,ScheduledTask,0,1,0,0,1
4/14/2025 19:27,SYSTEM,ObfuscateCode,log.txt,172.16.0.1,svchost.exe,1,RegistryRunKey,0,0,1,0,1
4/13/2025 11:47,user2,ObfuscateCode,log.txt,172.16.0.1,explorer.exe,0,RegistryRunKey,0,0,1,0,1
4/14/2025 9:25,attacker,ObfuscateCode,config.sys,8.8.8.8,powershell.exe,1,ScheduledTask,0,0,1,0,1
4/11/2025 0:50,admin,Logon,script.ps1,8.8.8.8,cmd.exe,1,ServiceInstall,0,0,0,0,0
4/14/2025 15:04,SYSTEM,ClearLogs,None,None,cmd.exe,1,ScheduledTask,1,0,0,0,1
4/9/2025 20:12,user1,ExfiltrateData,log.txt,8.8.8.8,malware.exe,0,ScheduledTask,0,0,0,1,1
4/12/2025 23:12,admin,FileAccess,data.db,172.16.0.1,explorer.exe,1,None,0,0,0,0,0
4/13/2025 10:04,attacker,InjectProcess,data.db,8.8.8.8,malware.exe,0,ScheduledTask,0,0,0,0,1
4/9/2025 19:24,SYSTEM,TimestampChange,config.sys,10.0.0.5,explorer.exe,0,ScheduledTask,0,1,0,0,1
4/11/2025 13:05,attacker,Logoff,None,None,malware.exe,1,None,0,0,0,0,0
4/11/2025 2:16,attacker,FileAccess,data.db,10.0.0.5,malware.exe,1,None,0,0,0,0,0
4/14/2025 1:47,attacker,ExfiltrateData,None,None,svchost.exe,1,None,0,0,0,1,1
4/13/2025 11:35,user1,Logon,data.db,192.168.1.10,svchost.exe,1,RegistryRunKey,0,0,0,0,0
4/13/2025 18:45,user1,ExfiltrateData,None,192.168.1.10,cmd.exe,0,None,0,0,0,1,1
4/12/2025 19:28,user2,ClearLogs,script.ps1,8.8.8.8,powershell.exe,0,None,1,0,0,0,1
4/14/2025 12:00,user2,ClearLogs,log.txt,192.168.1.10,svchost.exe,0,ServiceInstall,1,0,0,0,1
4/14/2025 20:51,SYSTEM,InjectProcess,script.ps1,None,explorer.exe,0,ServiceInstall,0,0,0,0,1
4/10/2025 23:10,SYSTEM,FileDelete,script.ps1,8.8.8.8,svchost.exe,0,RegistryRunKey,0,0,0,0,1
4/12/2025 0:12,user2,ObfuscateCode,None,10.0.0.5,explorer.exe,1,ScheduledTask,0,0,1,0,1
4/11/2025 11:35,admin,InjectProcess,None,10.0.0.5,explorer.exe,1,ScheduledTask,0,0,0,0,1
4/15/2025 20:44,SYSTEM,Logon,config.sys,10.0.0.5,svchost.exe,1,ServiceInstall,0,0,0,0,0
4/12/2025 4:09,SYSTEM,ClearLogs,log.txt,172.16.0.1,powershell.exe,0,ServiceInstall,1,0,0,0,1
4/10/2025 15:12,user2,TimestampChange,config.sys,8.8.8.8,powershell.exe,0,ScheduledTask,0,1,0,0,1
4/11/2025 3:33,user1,FileAccess,config.sys,8.8.8.8,svchost.exe,0,ScheduledTask,0,0,0,0,0
4/12/2025 2:16,user2,ClearLogs,data.db,172.16.0.1,explorer.exe,0,ScheduledTask,1,0,0,0,1
4/10/2025 10:22,user1,ClearLogs,script.ps1,None,svchost.exe,1,ServiceInstall,1,0,0,0,1
4/14/2025 2:17,user1,ObfuscateCode,None,None,svchost.exe,1,RegistryRunKey,0,0,1,0,1
4/11/2025 14:51,user1,TimestampChange,data.db,192.168.1.10,cmd.exe,0,ServiceInstall,0,1,0,0,1
4/15/2025 0:07,admin,Logon,data.db,10.0.0.5,svchost.exe,1,RegistryRunKey,0,0,0,0,0
4/12/2025 7:30,attacker,TimestampChange,config.sys,172.16.0.1,powershell.exe,0,None,0,1,0,0,1
4/11/2025 20:04,user1,ExfiltrateData,log.txt,10.0.0.5,malware.exe,1,ScheduledTask,0,0,0,0,1
4/10/2025 16:42,SYSTEM,ClearLogs,None,10.0.0.5,svchost.exe,1,RegistryRunKey,1,0,0,0,1
4/12/2025 18:53,SYSTEM,ClearLogs,script.ps1,10.0.0.5,svchost.exe,0,ScheduledTask,1,0,0,0,1
4/13/2025 17:12,user1,AccountCreation,config.sys,8.8.8.8,svchost.exe,1,RegistryRunKey,0,0,0,0,1
4/15/2025 12:40,user2,AccountCreation,log.txt,172.16.0.1,svchost.exe,0,RegistryRunKey,0,0,0,0,1
4/14/2025 1:02,user2,AccountCreation,log.txt,10.0.0.5,explorer.exe,1,ScheduledTask,0,0,0,0,1
4/14/2025 4:49,attacker,InjectProcess,None,192.168.1.10,cmd.exe,1,None,0,0,0,0,1
4/15/2025 18:34,attacker,TimestampChange,log.txt,192.168.1.10,malware.exe,0,None,0,1,0,0,1
4/14/2025 3:44,attacker,AccountCreation,log.txt,8.8.8.8,cmd.exe,1,RegistryRunKey,0,0,0,0,1
4/11/2025 5:05,user1,InjectProcess,log.txt,192.168.1.10,malware.exe,1,ScheduledTask,0,0,0,0,1
4/15/2025 8:37,attacker,FileAccess,data.db,172.16.0.1,malware.exe,0,None,0,0,0,0,0
4/10/2025 11:24,admin,FileDelete,config.sys,192.168.1.10,svchost.exe,0,RegistryRunKey,0,0,0,0,1
4/15/2025 21:54,user2,ObfuscateCode,config.sys,8.8.8.8,svchost.exe,0,RegistryRunKey,0,0,1,0,1
4/10/2025 7:30,admin,FileAccess,config.sys,192.168.1.10,explorer.exe,0,ScheduledTask,0,0,0,0,0
4/15/2025 4:59,user2,InjectProcess,None,192.168.1.10,malware.exe,1,ServiceInstall,0,0,0,0,1
4/11/2025 21:38,attacker,ExfiltrateData,log.txt,192.168.1.10,svchost.exe,0,ServiceInstall,0,0,0,0,1
4/14/2025 15:13,user2,ClearLogs,log.txt,172.16.0.1,powershell.exe,1,RegistryRunKey,1,0,0,0,1
4/12/2025 20:32,user2,TimestampChange,script.ps1,172.16.0.1,svchost.exe,1,RegistryRunKey,0,1,0,0,1
4/15/2025 11:32,SYSTEM,FileAccess,data.db,172.16.0.1,explorer.exe,0,ServiceInstall,0,0,0,0,0
4/12/2025 6:55,user1,ObfuscateCode,script.ps1,None,explorer.exe,0,RegistryRunKey,0,0,1,0,1
4/11/2025 15:05,SYSTEM,FileAccess,script.ps1,8.8.8.8,cmd.exe,1,ScheduledTask,0,0,0,0,0
4/10/2025 14:33,SYSTEM,ExfiltrateData,log.txt,8.8.8.8,cmd.exe,0,ScheduledTask,0,0,0,1,1
4/15/2025 19:26,user2,AccountCreation,script.ps1,192.168.1.10,svchost.exe,0,None,0,0,0,0,1
4/15/2025 23:01,SYSTEM,ObfuscateCode,config.sys,172.16.0.1,powershell.exe,0,ServiceInstall,0,0,1,0,1
4/16/2025 12:27,attacker,TimestampChange,None,172.16.0.1,explorer.exe,0,ServiceInstall,0,1,0,0,1
4/11/2025 15:44,user2,ExfiltrateData,config.sys,10.0.0.5,malware.exe,0,ServiceInstall,0,0,0,0,1
4/15/2025 9:44,attacker,ExfiltrateData,None,10.0.0.5,explorer.exe,0,None,0,0,0,1,1
4/11/2025 15:54,user2,FileDelete,None,10.0.0.5,svchost.exe,1,None,0,0,0,0,1
4/12/2025 19:46,admin,AccountCreation,data.db,None,explorer.exe,1,None,0,0,0,0,1
4/16/2025 4:14,attacker,ExfiltrateData,log.txt,8.8.8.8,svchost.exe,0,RegistryRunKey,0,0,0,1,1
4/15/2025 4:37,admin,FileAccess,config.sys,172.16.0.1,malware.exe,1,ScheduledTask,0,0,0,0,0
4/13/2025 18:12,user1,AccountCreation,log.txt,192.168.1.10,powershell.exe,1,RegistryRunKey,0,0,0,0,1
4/16/2025 6:07,user1,InjectProcess,log.txt,8.8.8.8,powershell.exe,0,ScheduledTask,0,0,0,0,1
4/12/2025 22:50,user1,InjectProcess,script.ps1,8.8.8.8,powershell.exe,1,RegistryRunKey,0,0,0,0,1
4/15/2025 10:16,attacker,ExfiltrateData,data.db,172.16.0.1,cmd.exe,0,RegistryRunKey,0,0,0,0,1
4/11/2025 11:36,user1,TimestampChange,script.ps1,8.8.8.8,powershell.exe,0,RegistryRunKey,0,1,0,0,1
4/11/2025 13:13,SYSTEM,ClearLogs,log.txt,192.168.1.10,powershell.exe,0,ServiceInstall,1,0,0,0,1
4/12/2025 4:01,user2,TimestampChange,script.ps1,10.0.0.5,cmd.exe,1,ServiceInstall,0,1,0,0,1
4/9/2025 17:59,attacker,Logoff,script.ps1,192.168.1.10,cmd.exe,1,None,0,0,0,0,0
4/10/2025 11:01,user2,Logoff,None,172.16.0.1,svchost.exe,0,ScheduledTask,0,0,0,0,0
4/13/2025 9:30,admin,ExfiltrateData,script.ps1,10.0.0.5,malware.exe,0,ScheduledTask,0,0,0,1,1
4/14/2025 1:47,user2,ExfiltrateData,data.db,172.16.0.1,svchost.exe,0,ScheduledTask,0,0,0,0,1
4/16/2025 4:45,user2,Logoff,config.sys,8.8.8.8,cmd.exe,0,ServiceInstall,0,0,0,0,0
4/10/2025 4:43,user2,AccountCreation,None,8.8.8.8,powershell.exe,1,None,0,0,0,0,1
4/13/2025 22:38,attacker,Logoff,script.ps1,192.168.1.10,malware.exe,1,RegistryRunKey,0,0,0,0,0
4/15/2025 11:56,SYSTEM,InjectProcess,log.txt,10.0.0.5,cmd.exe,0,RegistryRunKey,0,0,0,0,1
4/9/2025 21:15,user2,Logoff,None,172.16.0.1,cmd.exe,0,None,0,0,0,0,0
4/13/2025 14:57,admin,TimestampChange,None,8.8.8.8,powershell.exe,0,None,0,1,0,0,1
4/10/2025 15:21,user1,ObfuscateCode,log.txt,10.0.0.5,svchost.exe,1,RegistryRunKey,0,0,1,0,1
4/12/2025 17:44,admin,ExfiltrateData,script.ps1,192.168.1.10,powershell.exe,1,ServiceInstall,0,0,0,1,1
4/13/2025 7:35,SYSTEM,InjectProcess,script.ps1,None,svchost.exe,1,ServiceInstall,0,0,0,0,1
4/13/2025 17:04,SYSTEM,FileAccess,None,None,svchost.exe,1,RegistryRunKey,0,0,0,0,0
4/16/2025 12:36,user1,ClearLogs,data.db,172.16.0.1,powershell.exe,1,RegistryRunKey,1,0,0,0,1
4/11/2025 3:30,user1,TimestampChange,None,8.8.8.8,explorer.exe,0,ServiceInstall,0,1,0,0,1
4/10/2025 3:21,user2,AccountCreation,data.db,192.168.1.10,powershell.exe,1,None,0,0,0,0,1
4/14/2025 23:35,SYSTEM,AccountCreation,None,172.16.0.1,cmd.exe,1,None,0,0,0,0,1
4/15/2025 11:28,SYSTEM,InjectProcess,data.db,None,explorer.exe,0,RegistryRunKey,0,0,0,0,1
4/14/2025 0:40,user2,ObfuscateCode,log.txt,192.168.1.10,svchost.exe,0,None,0,0,1,0,1
4/13/2025 3:33,user2,Logon,data.db,10.0.0.5,malware.exe,0,RegistryRunKey,0,0,0,0,0
4/11/2025 17:26,admin,InjectProcess,script.ps1,None,explorer.exe,0,ScheduledTask,0,0,0,0,1
4/12/2025 10:27,user1,FileAccess,log.txt,None,malware.exe,0,RegistryRunKey,0,0,0,0,0
4/16/2025 8:46,attacker,FileDelete,log.txt,None,explorer.exe,0,None,0,0,0,0,1
4/14/2025 19:56,user2,AccountCreation,log.txt,10.0.0.5,malware.exe,1,RegistryRunKey,0,0,0,0,1
4/10/2025 13:03,admin,ClearLogs,log.txt,None,cmd.exe,1,RegistryRunKey,1,0,0,0,1
4/15/2025 21:40,user1,InjectProcess,config.sys,192.168.1.10,svchost.exe,0,RegistryRunKey,0,0,0,0,1
4/15/2025 11:15,user2,FileDelete,None,None,explorer.exe,1,RegistryRunKey,0,0,0,0,1
4/16/2025 3:10,SYSTEM,ObfuscateCode,None,192.168.1.10,malware.exe,0,ServiceInstall,0,0,1,0,1
4/11/2025 9:24,user2,ClearLogs,None,192.168.1.10,cmd.exe,1,ServiceInstall,1,0,0,0,1
4/13/2025 15:25,SYSTEM,TimestampChange,data.db,10.0.0.5,cmd.exe,0,ServiceInstall,0,1,0,0,1
4/10/2025 20:59,SYSTEM,InjectProcess,log.txt,10.0.0.5,explorer.exe,1,ScheduledTask,0,0,0,0,1
4/16/2025 7:01,attacker,Logon,None,10.0.0.5,svchost.exe,1,ScheduledTask,0,0,0,0,0
4/13/2025 20:11,SYSTEM,TimestampChange,log.txt,None,malware.exe,0,ScheduledTask,0,1,0,0,1
4/9/2025 17:28,user2,ClearLogs,None,10.0.0.5,malware.exe,1,ServiceInstall,1,0,0,0,1
4/13/2025 13:53,SYSTEM,ExfiltrateData,log.txt,10.0.0.5,explorer.exe,1,None,0,0,0,1,1
4/12/2025 10:11,attacker,InjectProcess,script.ps1,8.8.8.8,powershell.exe,0,ScheduledTask,0,0,0,0,1
4/11/2025 18:34,user2,TimestampChange,log.txt,None,powershell.exe,0,None,0,1,0,0,1
4/11/2025 21:57,admin,FileDelete,log.txt,172.16.0.1,explorer.exe,1,ScheduledTask,0,0,0,0,1
4/10/2025 7:31,user1,TimestampChange,log.txt,None,cmd.exe,0,ScheduledTask,0,1,0,0,1
4/13/2025 3:37,user2,AccountCreation,log.txt,172.16.0.1,powershell.exe,1,ServiceInstall,0,0,0,0,1
4/12/2025 9:03,user2,AccountCreation,script.ps1,172.16.0.1,explorer.exe,1,None,0,0,0,0,1
4/13/2025 2:49,SYSTEM,ClearLogs,log.txt,10.0.0.5,svchost.exe,0,RegistryRunKey,1,0,0,0,1
4/14/2025 23:15,SYSTEM,ExfiltrateData,log.txt,10.0.0.5,explorer.exe,1,None,0,0,0,0,1
4/13/2025 23:28,admin,FileDelete,log.txt,None,explorer.exe,1,ServiceInstall,0,0,0,0,1
4/10/2025 0:40,admin,InjectProcess,data.db,10.0.0.5,explorer.exe,0,ScheduledTask,0,0,0,0,1
4/12/2025 3:16,user2,FileDelete,data.db,172.16.0.1,svchost.exe,0,ServiceInstall,0,0,0,0,1
4/9/2025 20:00,user1,AccountCreation,log.txt,8.8.8.8,malware.exe,1,None,0,0,0,0,1
4/10/2025 2:54,user2,InjectProcess,config.sys,10.0.0.5,svchost.exe,1,ScheduledTask,0,0,0,0,1
4/11/2025 17:38,user1,AccountCreation,log.txt,8.8.8.8,svchost.exe,1,ServiceInstall,0,0,0,0,1
4/13/2025 15:55,admin,ObfuscateCode,None,172.16.0.1,powershell.exe,1,RegistryRunKey,0,0,1,0,1
4/12/2025 14:34,attacker,ExfiltrateData,log.txt,192.168.1.10,powershell.exe,1,None,0,0,0,0,1
4/10/2025 16:01,admin,FileAccess,data.db,192.168.1.10,malware.exe,0,ServiceInstall,0,0,0,0,0
4/13/2025 8:50,user2,Logoff,data.db,10.0.0.5,powershell.exe,0,RegistryRunKey,0,0,0,0,0
4/10/2025 15:06,user2,FileAccess,None,10.0.0.5,malware.exe,1,ServiceInstall,0,0,0,0,0
4/14/2025 17:15,user1,Logon,script.ps1,8.8.8.8,malware.exe,0,None,0,0,0,0,0
4/12/2025 22:14,SYSTEM,InjectProcess,log.txt,None,malware.exe,1,ScheduledTask,0,0,0,0,1
4/10/2025 10:12,user2,ClearLogs,data.db,10.0.0.5,malware.exe,1,RegistryRunKey,1,0,0,0,1
4/12/2025 11:44,admin,ExfiltrateData,None,None,svchost.exe,0,RegistryRunKey,0,0,0,1,1
4/13/2025 0:33,user2,Logoff,script.ps1,192.168.1.10,powershell.exe,1,ServiceInstall,0,0,0,0,0
4/13/2025 4:39,user1,ExfiltrateData,script.ps1,192.168.1.10,cmd.exe,1,ServiceInstall,0,0,0,1,1
4/14/2025 12:42,SYSTEM,TimestampChange,config.sys,10.0.0.5,svchost.exe,1,RegistryRunKey,0,1,0,0,1
4/11/2025 23:10,user2,AccountCreation,log.txt,192.168.1.10,explorer.exe,0,RegistryRunKey,0,0,0,0,1
4/13/2025 12:10,attacker,Logoff,None,10.0.0.5,svchost.exe,1,ServiceInstall,0,0,0,0,0
